,state,statenum,legyear,percent5,Rperc,marginshift,rmarginshift,minwage,standmin,marginshift.10,rmarginshift.10,tax,standtax,standtaxlag1,indtax,taxdrop,labor,gverif,policy,landuse,occ,ocourts2,Frtp,frps,frent,findex,knpindex,kpacs,nlabel,nprice,nunfair,banstate,bancorp,bancorpunion,deepsouth,postcit
1385,RI,44,1996,3.5,18,0.426802931,0.426802931,4.75,0.760869565,0.500420469,0.500420469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
1386,RI,44,1997,5,16.5,0.549999444,0.549999444,5.15,0.702898551,0.500420469,0.500420469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
1387,RI,44,1998,5,16.5,0.549999444,0.549999444,5.15,0.702898551,0.500420469,0.500420469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
1388,RI,44,1999,3.5,14.5,0.876033058,0.876033058,5.65,0.630434783,0.500420469,0.500420469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
1389,RI,44,2000,3.5,14.5,0.876033058,0.876033058,5.65,0.630434783,0.500420469,0.500420469,-9,0.25,NA,10.29,0,0.30938431,0,0.28643281,0.505387158,0.125,-1.050875,0,0,0,0,0.5,0.5,0,0,-1,1,1,0,0,0
1390,RI,44,2001,2.5,14,0.908197642,0.908197642,6.15,0.557971014,0.500420469,0.500420469,-9,0.25,0.25,10.098,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
1391,RI,44,2002,2.5,14,0.908197642,0.908197642,6.15,0.557971014,0.500420469,0.500420469,-9,0.25,0.25,9.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
1392,RI,44,2003,6.631578948,15.22807018,0.484209008,0.484209008,6.15,0.557971014,0.500420469,0.500420469,-9,0.25,0.25,9.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
1393,RI,44,2004,6.631578948,15.22807018,0.484209008,0.484209008,6.75,0.471014493,0.500420469,0.500420469,-9,0.25,0.25,9.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
1394,RI,44,2005,7.947368421,16.57894737,0.354100886,0.354100886,6.75,0.471014493,0.500420469,0.500420469,-9,0.25,0.25,9.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
1395,RI,44,2006,7.947368421,16.57894737,0.354100886,0.354100886,7.1,0.420289855,0.500420469,0.500420469,-9,0.25,0.25,9.9,0,0.148445606,0,0.429478803,0.497143611,0.291666667,-0.5587277,0,-1.5,0,0,0.5,1,0,0,-1,1,1,0,0,0
1396,RI,44,2007,5.98245614,15.91228071,0.698213365,0.698213365,7.4,0.376811594,0.500420469,0.500420469,-9,0.25,0.25,9.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
1397,RI,44,2008,5.98245614,15.91228071,0.698213365,0.698213365,7.4,0.376811594,0.500420469,0.500420469,-9,0.25,0.25,9.9,0,0.3112584,0,0.441073292,0.531491725,0.458333333,-0.9829363,0,-5.25,0,1,0.5,1,0,0,-1,1,1,0,0,0
1398,RI,44,2009,8.596491229,9.263157895,0.500420469,0.500420469,7.4,0.376811594,0.500420469,0.500420469,-9,0.25,0.25,9.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
1399,RI,44,2010,8.596491229,9.263157895,0.500420469,0.500420469,7.4,0.376811594,0.500420469,0.500420469,-9,0.25,0.25,9.9,0,0.311510131,0,0.650618857,0.523248177,0.458333333,-0.8042386,0,-6.75,0,1,0.5,1,0,0,-1,1,1,0,0,1
1400,RI,44,2011,13.24561404,17.19298246,0.246249867,0.246249867,7.4,0.376811594,0.500420469,0.500420469,-9,0.25,0.25,5.99,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1
1401,RI,44,2012,13.24561404,17.19298246,0.246249867,0.246249867,7.4,0.376811594,0.500420469,0.500420469,-9,0.25,0.25,5.99,0,0.292107755,0,0.583837413,0.506761083,0.458333333,-0.5221847,0,-9.75,0,1,0.5,1,0,-1,-1,1,1,0,0,1
1402,RI,44,2013,3.315789474,10.57894737,0.42041176,0.42041176,7.75,0.326086957,0.500420469,0.500420469,-9,0.25,0.25,5.99,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1
1403,RI,44,2014,3.315789474,10.57894737,0.42041176,0.42041176,8,0.289855072,0.500420469,0.500420469,-9,0.25,0.25,5.99,0,0.046171745,0,0.637012311,0.490273988,0.583333333,-0.3896841,0,-12.75,0,1,2,1,0,-1,-1,1,1,0,0,1
1404,RI,44,2015,2.649122807,13.91228071,1,1,9,0.144927536,0.500420469,0.500420469,-7,0.416666667,0.25,5.99,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1
1405,RI,44,2016,NA,NA,NA,NA,9.6,0.057971014,0.500420469,0.500420469,-7,0.416666667,0.416666667,5.99,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1
1406,RI,44,2017,NA,NA,NA,NA,NA,NA,NA,NA,-7,0.416666667,0.416666667,5.99,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1
1407,SC,23,1980,NA,NA,NA,NA,3.1,1,0.290864415,-0.290864415,NA,NA,0.416666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0
1408,SC,23,1981,NA,NA,NA,NA,3.35,0.963768116,0.290864415,-0.290864415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0
1409,SC,23,1982,NA,NA,NA,NA,3.35,0.963768116,0.290864415,-0.290864415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0
1410,SC,23,1983,NA,NA,NA,NA,3.35,0.963768116,0.290864415,-0.290864415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0
1411,SC,23,1984,NA,NA,NA,NA,3.35,0.963768116,0.290864415,-0.290864415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0
1412,SC,23,1985,NA,NA,NA,NA,3.35,0.963768116,0.290864415,-0.290864415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0
1413,SC,23,1986,NA,NA,NA,NA,3.35,0.963768116,0.290864415,-0.290864415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0
1414,SC,23,1987,NA,NA,NA,NA,3.35,0.963768116,0.290864415,-0.290864415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0
1415,SC,23,1988,NA,NA,NA,NA,3.35,0.963768116,0.290864415,-0.290864415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0
1416,SC,23,1989,NA,NA,NA,NA,3.35,0.963768116,0.290864415,-0.290864415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0
1417,SC,23,1990,7.193354543,26.99717215,0.782979852,0.782979852,3.8,0.898550725,0.290864415,-0.290864415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0
1418,SC,23,1991,5.577334284,29.1696365,0.507476701,0.507476701,4.25,0.833333333,0.290864415,-0.290864415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0
1419,SC,23,1992,5.577334284,29.1696365,0.507476701,0.507476701,4.25,0.833333333,0.290864415,-0.290864415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0
1420,SC,23,1993,5.557503507,35.37868163,0.230151902,0.230151902,4.25,0.833333333,0.290864415,-0.290864415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0
1421,SC,23,1994,5.557503507,35.37868163,0.230151902,0.230151902,4.25,0.833333333,0.290864415,-0.290864415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0
1422,SC,23,1995,5.960729313,39.41093969,0.136009434,0.136009434,4.25,0.833333333,0.290864415,-0.290864415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0
1423,SC,23,1996,5.960729313,39.41093969,0.136009434,0.136009434,4.25,0.833333333,0.290864415,-0.290864415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0
1424,SC,23,1997,2.296633941,49.96493689,0.124495156,-0.019055073,4.75,0.760869565,0.290864415,-0.290864415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0
1425,SC,23,1998,2.296633941,49.96493689,0.124495156,-0.019055073,5.15,0.702898551,0.290864415,-0.290864415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0
1426,SC,23,1999,3.909537167,49.15848528,0.123538927,-0.018098843,5.15,0.702898551,0.290864415,-0.290864415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0
1427,SC,23,2000,3.909537167,49.15848528,0.123538927,-0.018098843,5.15,0.702898551,0.290864415,-0.290864415,-5,0.583333333,NA,7,0,0.85963458,0,0.188575034,0.629040369,0.083333333,0.0160072,0,0,0,2.25,0,0.5,0,0,-1,0,0,0,1,0
1428,SC,23,2001,2.296633941,52.82258065,0.084094659,0.002670855,5.15,0.702898551,0.290864415,-0.290864415,-5,0.583333333,0.583333333,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0
1429,SC,23,2002,2.296633941,52.82258065,0.084094659,0.002670855,5.15,0.702898551,0.290864415,-0.290864415,-5,0.583333333,0.583333333,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0
1430,SC,23,2003,1.490182328,54.43548387,0.139488226,-0.052722712,5.15,0.702898551,0.290864415,-0.290864415,-5,0.583333333,0.583333333,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0
1431,SC,23,2004,1.490182328,54.43548387,0.139488226,-0.052722712,5.15,0.702898551,0.290864415,-0.290864415,-5,0.583333333,0.583333333,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0
1432,SC,23,2005,1.490182328,58.09957924,0.319544452,-0.319544452,5.15,0.702898551,0.290864415,-0.290864415,-5,0.583333333,0.583333333,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0
1433,SC,23,2006,1.490182328,58.09957924,0.319544452,-0.319544452,5.15,0.702898551,0.290864415,-0.290864415,-5,0.583333333,0.583333333,7,0,0.892138262,0,0.332999433,0.752693579,0.333333333,0.6616853,0,0,0,4.5,0,0.5,0,-1,-1,0,0,0,1,0
1434,SC,23,2007,2.699859748,57.69635344,0.270724566,-0.270724566,5.85,0.601449275,0.290864415,-0.290864415,-5,0.583333333,0.583333333,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0
1435,SC,23,2008,2.699859748,57.69635344,0.270724566,-0.270724566,6.55,0.5,0.290864415,-0.290864415,-5,0.583333333,0.583333333,7,0,0.892138262,-1,0.49982527,0.752693579,0.333333333,0.7143549,0,0,0,4.5,0,0.5,0,-1,-1,0,0,0,1,0
1436,SC,23,2009,1.490182328,57.97685835,0.290864415,-0.290864415,7.25,0.398550725,0.290864415,-0.290864415,-5,0.583333333,0.583333333,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0
1437,SC,23,2010,1.490182328,57.97685835,0.290864415,-0.290864415,7.25,0.398550725,0.290864415,-0.290864415,-5,0.583333333,0.583333333,7,0,0.892138262,-1,0.501236918,0.752693579,0.333333333,0.8715883,0,0,0,4.5,0,0.5,0,-1,-1,0,0,0,1,1
1438,SC,23,2011,1.893408135,59.99298738,0.312450549,-0.312450549,7.25,0.398550725,0.290864415,-0.290864415,-5,0.583333333,0.583333333,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1
1439,SC,23,2012,1.893408135,59.99298738,0.312450549,-0.312450549,7.25,0.398550725,0.290864415,-0.290864415,-5,0.583333333,0.583333333,7,0,0.892138262,-1,0.506679684,0.752693579,0.333333333,1.477819,0,0,0,4.5,0,0.5,0,-1,-1,0,0,0,1,1
1440,SC,23,2013,1.612903226,59.18653576,0.357809694,-0.357809694,7.25,0.398550725,0.290864415,-0.290864415,-5,0.583333333,0.583333333,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1
1441,SC,23,2014,1.612903226,59.18653576,0.357809694,-0.357809694,7.25,0.398550725,0.290864415,-0.290864415,-5,0.583333333,0.583333333,7,0,0.892138262,-1,0.54317662,0.752693579,0.416666667,1.682771,0,0,0,4.5,0,1,0,-1,-1,0,0,0,1,1
1442,SC,23,2015,0.403225807,60.79943899,0.485401367,-0.485401367,7.25,0.398550725,0.290864415,-0.290864415,-5,0.583333333,0.583333333,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1
1443,SC,23,2016,NA,NA,NA,NA,7.25,0.398550725,0.290864415,-0.290864415,-5,0.583333333,0.583333333,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1
1444,SC,23,2017,NA,NA,NA,NA,NA,NA,NA,NA,-5,0.583333333,0.583333333,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1
1445,SD,46,1980,NA,NA,NA,NA,3.1,1,0.056348038,-0.056348038,NA,NA,0.583333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
1446,SD,46,1981,NA,NA,NA,NA,3.35,0.963768116,0.056348038,-0.056348038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
1447,SD,46,1982,NA,NA,NA,NA,3.35,0.963768116,0.056348038,-0.056348038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
1448,SD,46,1983,NA,NA,NA,NA,3.35,0.963768116,0.056348038,-0.056348038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
1449,SD,46,1984,NA,NA,NA,NA,3.35,0.963768116,0.056348038,-0.056348038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
1450,SD,46,1985,NA,NA,NA,NA,3.35,0.963768116,0.056348038,-0.056348038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
1451,SD,46,1986,NA,NA,NA,NA,3.35,0.963768116,0.056348038,-0.056348038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
1452,SD,46,1987,NA,NA,NA,NA,3.35,0.963768116,0.056348038,-0.056348038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
1453,SD,46,1988,NA,NA,NA,NA,3.35,0.963768116,0.056348038,-0.056348038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
1454,SD,46,1989,NA,NA,NA,NA,3.35,0.963768116,0.056348038,-0.056348038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
1455,SD,46,1990,28.57142858,61.42857143,0.031969156,-0.031969156,3.8,0.898550725,0.056348038,-0.056348038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
1456,SD,46,1991,18.57142857,58.57142858,0.046564305,-0.046564305,4.25,0.833333333,0.056348038,-0.056348038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
1457,SD,46,1992,18.57142857,58.57142858,0.046564305,-0.046564305,4.25,0.833333333,0.056348038,-0.056348038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
1458,SD,46,1993,32.14285715,50.71428572,0.025343668,0.007529231,4.25,0.833333333,0.056348038,-0.056348038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
1459,SD,46,1994,32.14285715,50.71428572,0.025343668,0.007529231,4.25,0.833333333,0.056348038,-0.056348038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
1460,SD,46,1995,17.14285715,59.28571429,0.064673881,-0.064673881,4.25,0.833333333,0.056348038,-0.056348038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
1461,SD,46,1996,17.14285715,59.28571429,0.064673881,-0.064673881,4.75,0.760869565,0.056348038,-0.056348038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
1462,SD,46,1997,21.42857143,65.71428572,0.071128036,-0.071128036,5.15,0.702898551,0.056348038,-0.056348038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
1463,SD,46,1998,21.42857143,65.71428572,0.071128036,-0.071128036,5.15,0.702898551,0.056348038,-0.056348038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
1464,SD,46,1999,12.85714286,67.85714286,0.16987565,-0.16987565,5.15,0.702898551,0.056348038,-0.056348038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
1465,SD,46,2000,12.85714286,67.85714286,0.16987565,-0.16987565,5.15,0.702898551,0.056348038,-0.056348038,NA,NA,NA,0,0,0.852875202,0,0.47432742,0.505387158,0.166666667,0.9624763,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1466,SD,46,2001,18.57142857,70,0.135723632,-0.135723632,5.15,0.702898551,0.056348038,-0.056348038,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
1467,SD,46,2002,18.57142857,70,0.135723632,-0.135723632,5.15,0.702898551,0.056348038,-0.056348038,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
1468,SD,46,2003,10.71428571,70.71428572,0.227690705,-0.227690705,5.15,0.702898551,0.056348038,-0.056348038,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
1469,SD,46,2004,10.71428571,70.71428572,0.227690705,-0.227690705,5.15,0.702898551,0.056348038,-0.056348038,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
1470,SD,46,2005,15,72.14285715,0.157628127,-0.157628127,5.15,0.702898551,0.056348038,-0.056348038,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
1471,SD,46,2006,15,72.14285715,0.157628127,-0.157628127,5.15,0.702898551,0.056348038,-0.056348038,NA,NA,NA,0,0,0.820371629,0,0.591597825,0.670258105,0.333333333,1.157119,0,0,0,3,0,1,0,0,0,1,0,1,0,0
1472,SD,46,2007,25,64.28571429,0.059182035,-0.059182035,5.85,0.601449275,0.056348038,-0.056348038,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
1473,SD,46,2008,25,64.28571429,0.059182035,-0.059182035,6.55,0.5,0.056348038,-0.056348038,NA,NA,NA,0,0,0.85963458,0,0.647326361,0.670258105,0.333333333,1.188033,0,0,0,3,0,1,0,0,0,1,0,1,0,0
1474,SD,46,2009,20.71428572,61.42857143,0.056348038,-0.056348038,7.25,0.398550725,0.056348038,-0.056348038,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0
1475,SD,46,2010,20.71428572,61.42857143,0.056348038,-0.056348038,7.25,0.398550725,0.056348038,-0.056348038,NA,NA,NA,0,0,0.85963458,0,0.647905292,0.670258105,0.333333333,1.252516,0,0,0,3,0,1,0,0,0,1,0,1,0,1
1476,SD,46,2011,15.71428571,77.14285715,0.167371796,-0.167371796,7.25,0.398550725,0.056348038,-0.056348038,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1
1477,SD,46,2012,15.71428571,77.14285715,0.167371796,-0.167371796,7.25,0.398550725,0.056348038,-0.056348038,NA,NA,NA,0,0,0.85963458,0,0.68417406,0.670258105,0.416666667,1.432054,0,0,0,3,0,1,0,0,0,1,0,1,0,1
1478,SD,46,2013,17.14285714,77.85714286,0.138654003,-0.138654003,7.25,0.398550725,0.056348038,-0.056348038,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1
1479,SD,46,2014,17.14285714,77.85714286,0.138654003,-0.138654003,7.25,0.398550725,0.056348038,-0.056348038,NA,NA,NA,0,0,0.788166134,0,0.684709367,0.670258105,0.416666667,1.491678,0,0,0,3,0,1,0,0,0,1,0,1,0,1
1480,SD,46,2015,9.999999999,80,0.180977037,-0.180977037,8.5,0.217391304,0.056348038,-0.056348038,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1
1481,SD,46,2016,NA,NA,NA,NA,8.55,0.210144928,0.056348038,-0.056348038,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1
1482,SD,46,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1
1483,TN,47,1980,NA,NA,NA,NA,3.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
1484,TN,47,1981,NA,NA,NA,NA,3.35,0.963768116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
1485,TN,47,1982,NA,NA,NA,NA,3.35,0.963768116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
1486,TN,47,1983,NA,NA,NA,NA,3.35,0.963768116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
1487,TN,47,1984,NA,NA,NA,NA,3.35,0.963768116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
1488,TN,47,1985,NA,NA,NA,NA,3.35,0.963768116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
1489,TN,47,1986,NA,NA,NA,NA,3.35,0.963768116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
1490,TN,47,1987,NA,NA,NA,NA,3.35,0.963768116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
1491,TN,47,1988,NA,NA,NA,NA,3.35,0.963768116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
1492,TN,47,1989,NA,NA,NA,NA,3.35,0.963768116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
1493,TN,47,1990,7.575757576,36.86868687,0.538794186,0.538794186,3.8,0.898550725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
1494,TN,47,1991,7.575757576,40.90909091,0.292985991,0.292985991,4.25,0.833333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
1495,TN,47,1992,7.575757576,40.90909091,0.292985991,0.292985991,4.25,0.833333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0
